sampleid	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
33.9849.0528	0.6369484722966248	-0.04551376269329222	0.40406558833849987	-0.4774270613802665	0.49308920669876555	-0.34568622601574256	-0.27343576725942165	0.07833843330424026	-0.2727315782241936	-0.1264022055612377
33.9857.0528	0.6485671807346242	-0.06218755947932973	0.5818706084640254	-0.420824590053578	0.5646202143763075	-0.16682195377197157	-0.4269523729402338	-0.01900287815537984	-0.19518967201336004	0.06481751959579643
34.9831.0531	-0.43302867970744724	-0.41162261848816656	0.6217461949225627	-0.5382894209151844	0.16412337817313657	0.2711606996397232	0.2687546276914098	0.106506576463447	0.15004985106297133	0.015031273122762898
34.9832.0531	-0.4899369404096595	-0.5054673641963627	0.05653129532455377	-0.12388139002056507	0.034143867828526304	-0.00044352581851711233	-0.08793025859079381	0.05391474131276206	0.04992721047131928	0.060648756730598975
34.9834.0531	0.5886290525863618	-0.04972249509684968	1.030337794039472	-0.44462794760735946	0.4738132806248176	0.44862273451433893	0.4015705228223766	0.11612615248119902	-0.08831450728123812	-0.07549940802565891
34.9835.0531	0.8211889523783444	-0.2736995519303827	0.0014194295940660145	0.24720081659987853	0.00739349539627677	-0.11257420253431388	0.14138766223493826	-0.007894641024096857	-0.08792141361982153	0.047582030223779
34.9836.0531	-0.208000410914231	-0.5739224637246776	0.12136531955633909	-0.2875203131399664	-0.036984930860141575	-0.28974169289786544	-0.040377993087427795	0.07496365372487812	-0.0505045965193148	-0.0007908515211396454
34.9837.0531	-0.16556395597116744	-0.3920413298285378	0.13624133061481652	-0.2608208084259037	0.011388401904009556	-0.14784455242481218	-0.13496642453767443	-0.011730962840707172	0.020009695414640625	0.13137104602862515
34.9838.0531	-0.12957432788639148	-0.45577983157253926	0.09153626562697466	-0.21565765587133204	-0.07128598489299467	-0.09210384977776784	-0.023155299859175634	0.012321749210822438	0.06240086708948768	0.13676958546056422
34.9839.0531	-0.1925403357475031	-0.48843993063568114	0.027027260560707436	-0.16188355865111237	-0.08242305927160919	-0.07965253711500143	-0.025075383831166823	0.018885404442655213	0.013846089649916085	0.08821146225513045
34.9840.0531	-0.7060061758017159	-0.645118404706414	-0.09811376770909107	0.19092706415525268	0.05208329007073836	0.20473720189296407	-0.008134956616919757	0.04442360112481622	-0.10454950967965147	-0.05361345582577332
34.9841.0531	0.7442992768128938	-0.1653565461760297	0.01180283039530939	0.245694841674768	0.10892168733150688	0.025530477348940234	-0.041025349964684016	-0.09759001775480192	-0.15739243936748468	0.04146222306532415
34.9843.0531	0.8380358990866107	-0.2734858511018405	-0.01892041271238511	0.27342001328254184	0.021485755468267205	-0.08583147565060793	0.09612426686277777	-0.02962392912691463	-0.10390158166524797	-0.02448864386342919
34.9844.0531	0.7735677794773701	-0.20123172829278657	0.018393389615843463	0.2732839989600083	0.05402454443665547	0.06396133007588611	0.05066567301335083	-0.07343904010071674	-0.11494938891186947	0.14126495054753813
34.9845.0531	0.7780376033919513	-0.18749496433612298	0.019615294188291058	0.2794625195468821	0.0016353471823651882	0.03608079369792325	0.07516851680751303	-0.0447006804631097	-0.10441195692304955	0.09097799076984159
34.9846.0531	0.8480713950536168	-0.20612411491701693	0.0174721154505204	0.29830780313572575	0.12733316068625072	0.16223623352617506	-0.21795655482061427	-0.15628213565962001	0.12453063147422763	0.10412962934469062
34.9847.0531	0.847689666966673	-0.2972740554689986	-0.012023412234474751	0.28135789374288983	-0.018871254400599235	-0.05974934223415202	0.1464364222642044	-0.026438077714101192	-0.1065859946583632	0.020716256190334778
34.9848.0531	0.6497119606386804	-0.08380023472762387	0.3272100865493585	-0.33996979813768324	0.3141568296489667	-0.2415841610169597	-0.44238852958795427	-0.06589955208573799	-0.1626303084817156	-0.022112865167847766
34.9849.0531	0.4054183794863324	-0.051329351747445406	-0.027232408763895186	0.07787180112345156	0.1128648827035185	-0.0718925633661796	-0.14721317691869745	-0.07113312562361011	-0.2399587845427286	-0.3125267770414507
34.9851.0531	0.6565205013696626	-0.13437713114229444	0.08669267411860693	0.015560046861139515	0.1707604301297937	-0.19678219486514517	-0.1733812417000773	-0.07109002080968399	-0.12616029233771725	-0.011193360167157261
41.9871.0530	0.3457962535464883	0.19720303846336149	-0.6140792389312784	-0.31341350651043554	-0.16703385691207912	0.08840759572270049	0.13793310684438181	-0.09264364451279568	0.01021422951513682	-0.0004101967886148611
41.9872.0530	0.07700918548847219	0.18493530541020228	-0.5911808146404762	-0.34986643190348193	-0.07378033076219258	0.051237725469646084	0.1208318385787444	-0.07927803967987024	-0.02735354048807162	-0.06251718415768245
41.9873.0530	0.24027295629438272	0.2454410372919016	-0.503460899333972	-0.20567815267081438	0.020495250758162824	0.12431802406345827	0.060640329245601934	-0.02356342593654248	-0.14503310189564542	-0.05593871273898978
41.9874.0530	0.19657701938809308	0.2575302170319526	-0.5930410982747102	-0.3484228079240613	-0.1092230979027653	0.13798416118052767	0.06960922203009831	-0.10796262036798784	0.009430976507327382	-0.009729434720207781
41.9876.0530	0.3061680567397725	0.26320636566224287	-0.5925355340763793	-0.312407582004046	-0.15127272992401	0.1528888347164031	0.10649926732335571	-0.07619739818491138	0.014486387393738028	0.05676838075305817
41.9877.0530	0.3217754001645172	0.2718575564824634	-0.5292329465272422	-0.23737148105404307	-0.029988011192075663	0.18748167919178735	0.0452327688215838	-0.013153906381019435	-0.0878156743443222	0.03526883037285426
41.9878.0530	0.20180863085086168	0.307760345441056	-0.5675745614365847	-0.26406719762541087	0.007703090180494547	0.22040305593695786	0.049964998156111995	-0.07738756049228468	-0.11340868975755113	0.06884369363549708
41.9880.0530	0.3508592442126584	0.37254138926123065	-0.5028640013128743	-0.24032470793927824	-0.2792981697732041	0.1465321951109275	0.08731616974776418	-0.02648254434949072	-0.0031041151324530986	0.058861813159820274
41.9881.0530	0.2061768587907412	0.25749237048128026	-0.602995551388503	-0.3518731112362589	-0.14313587847577686	0.15020946606958258	0.10477956714894958	-0.10232222695441054	0.010770198388209135	0.06968369668470428
41.9882.0530	0.20357918216552864	0.18158183563880545	-0.618117258885675	-0.3593364693362605	-0.1222866068691284	0.07419479490596226	0.12017011591350008	-0.10305469965804213	-0.012772399739474097	0.036799148223577244
41.9883.0530	0.09263128822240628	0.2947412272511707	-0.5186987579880548	-0.228946813759734	0.07110904588863583	0.16014062162598888	0.061354844402131216	-0.07992608771937007	-0.1265110682448409	-0.03904647165698958
41.9884.0530	0.23466804752875228	0.21495126378849377	-0.59987037474544	-0.3256784672152069	-0.14827438943701546	0.1511441653169055	0.1112637296393042	-0.06410067405823662	0.031916648713187966	0.06133734062193349
41.9887.0530	0.2992453811277686	0.19921710962449335	-0.6221844225726143	-0.32022326145319824	-0.14984859724226965	0.11010768282098415	0.14604521522604538	-0.09327146589976072	-0.00823121199073396	0.004807055065419629
41.9888.0530	0.2626938290119306	0.1857686800227313	-0.6473553283200391	-0.35274334261777546	-0.18365932777387725	0.1264405341514102	0.13969322479532947	-0.1282265945849399	0.012228479745830306	0.08271991248969351
41.9889.0530	0.08423785442311123	0.2804463527096882	-0.5404690595431633	-0.251830831918105	0.016147123434896663	0.1982955016567447	0.0635473558954667	-0.058162502020446885	-0.06333646989144645	0.05306966068502266
42.9871.0606	0.07230696305791959	0.5060341509582288	-0.2095994547220589	-0.20726021984661636	-0.2568100614018018	0.032079547834653485	-0.13931012445857685	0.09263188103562106	0.008276913275259212	0.09675521847981326
42.9872.0606	-0.15012399501210055	0.5289511009182563	-0.2497463164609573	-0.1701559235260995	-0.10314516426266503	-0.003886731705100623	-0.15589169528001837	0.1139046061667377	-0.01326793035576397	-0.01533559204590897
42.9873.0606	-0.15948396691335714	0.5024008046571634	-0.24107070087336704	-0.12378969133802123	0.0030203724408298166	0.03994579452012343	-0.11418364670407251	0.09273776059198441	-0.003191370598101139	-0.013616802675995519
42.9874.0606	0.02751627402011805	0.6113608375122506	-0.2055933860905349	-0.11410065307128775	-0.273415638570371	0.042672185600857275	-0.16261265393811422	0.057513540528128945	-0.08377589451847112	0.020144356679392707
42.9875.0606	-0.1509012744897411	0.48282487685161213	-0.26174748676490245	-0.2317994858464717	-0.16802852083871864	0.008859277766858265	-0.10597612333930385	0.0887961888848216	0.023914213300203963	0.049019891051700175
42.9876.0606	-0.49211717437425095	0.7407131522105526	-0.10165686756651116	0.1327967286525138	0.06356188035530501	-0.07422502276924421	0.08406696394161878	-0.20151480207569034	-0.02025140219159848	-0.09245772796158118
42.9877.0606	-0.3540698036019466	0.6655073380264636	-0.22842181240389972	0.004305308345307735	0.1984528067415792	-0.013950197679731527	0.06771265518238093	-0.1868921661219688	-0.08495298657866526	-0.14803141117041266
42.9878.0606	-0.46314291764937493	0.6917343287655234	-0.0731683471746722	0.08221984372158611	0.03461852148280773	-0.04780493106602326	0.1311007007476545	-0.4004132141901851	-0.06954662842396492	-0.09564396014345589
42.9879.0606	-0.4892977799909712	0.6356967723697173	-0.0208461956928883	0.10935459461992621	0.10298133559602815	-0.10696282145554904	0.02954052715535762	-0.14486549230224238	0.024298475652269787	-0.09476339163209754
42.9880.0606	-0.5140479826564844	0.7193465761181042	-0.11829229990286692	0.15221759081756206	0.20384918208595884	-0.12696350742283663	0.12568916064383495	0.05123629055600354	0.07823195226347966	-0.0027835975446880673
42.9881.0606	-0.0020201813948614905	0.4681610081976225	-0.19980448990733343	0.0039587198432271395	-0.09423015902144792	-0.04041091816718691	-0.014022762876666706	0.33340149430516264	0.027732781973790043	-0.07891291188906462
42.9882.0606	-0.2642528245614436	0.5685912128639803	-0.21254429371101144	0.03925963261711419	0.13205621940693446	-0.0788513302669321	-0.029599673285979396	0.37952990381034923	0.09752308147959181	0.07500689322833583
42.9883.0606	0.19346734841767763	0.4845376172893873	-0.2784881487467684	0.020492114433277538	-0.07391426586202532	-0.05885235852335881	0.02168929701413752	0.39610553709697194	-0.03621020971397394	-0.06197018906844064
42.9884.0606	-0.26604658095159256	0.5972579208702171	-0.1554672998903174	0.24282249339856565	0.37093890862817713	0.014500184747263405	0.18634038210541595	0.2520286053123375	0.07212589367414995	0.09101077302325433
42.9885.0606	-0.06339840077999317	0.6293016990012218	-0.2025806603198893	0.022480770243156728	-0.0751172328259322	-0.04071352649724716	-0.06009799590417708	0.3385356830105484	-0.002129466812100174	0.005258750842132845
42.9886.0606	-0.1503646129741913	0.7047209842452368	0.128889279048132	0.42404199417490146	0.10534483799453077	-0.28660387226185663	-0.058928103500788635	0.29042032728888606	-0.10074534587717004	-0.10997083314560335
42.9887.0606	-0.34774834816905725	0.958179568182521	0.2628064960196956	0.5945714605943462	0.054631481817089905	-0.19700642803734317	0.0784303486097371	0.08382011401455024	-0.06505096684548473	0.16776642316373983
42.9888.0606	-0.38683577562272303	0.8595536268362668	0.21937828750307303	0.5438143999721252	0.05051932955015002	-0.18202792508810392	0.06925060655661729	0.22601139176983273	0.0474494183924878	0.11937126273295726
42.9889.0606	-0.18228577782011707	0.7534767088196771	0.0049011315390708535	0.2817389208688673	-0.024142319685631443	-0.03884813130910953	-0.1411265280820215	0.21530163264592025	-0.08235008517675901	-0.03611327139446761
42.9890.0606	-0.08527240332089266	0.6874530928199294	0.07215319181461566	0.3609105887845449	0.04353760474403563	-0.1902089884954859	-0.15228703149496967	0.15705829772177393	-0.19927909757622275	-0.21333093485866272
43.9871.0611	-0.5274292381411102	-0.6221207001225643	-0.06469966380940963	0.01965536522769415	-0.009934987257826657	-0.08757456794292194	-0.07419791114117366	0.07502447290720748	-0.14029291867213	-0.11801376151499621
43.9872.0611	-0.6585560110381915	-0.38392348209665716	0.037234868960526635	0.008106124297210858	0.06602496414296748	-0.03194696296478157	-0.07357288737158245	0.2555781646974273	0.06592719427794126	0.08142692369817152
43.9873.0611	-0.6034772950360046	-0.5651309230158843	-0.021648315915074177	-0.006718452739074854	-0.022418551838918124	0.012235388462443788	-0.08994511053638186	0.09573955822094628	-0.02069065014049125	-0.03336180148698784
43.9874.0611	-0.8532424140508795	-0.20562483136332882	0.11451757308136	0.17625144114016883	-0.029504596710776446	0.004615248338058218	-0.07219568143841538	0.29265530818049895	0.023768301358061635	0.09456750054201708
43.9875.0611	-0.667113803740683	-0.5938898881541403	-0.0053767748120496575	0.016812830385250728	0.030114674459285104	0.013266372237873577	-0.10710945838136889	0.08017234771882539	-0.042955486776781224	-0.01116192559805126
43.9876.0611	-0.17215173325580146	-0.577502059609875	-0.01842826512927947	-0.13863465790705648	-0.12197794030379037	-0.25768741643081877	0.043221025611647916	0.06868835553575815	0.003883918760974222	-0.04515108964365291
43.9877.0611	0.08286296455080679	-0.4718280755897339	-0.022510511365901983	-0.08263129022167828	-0.1836723432375724	-0.2980548264796387	0.1735314221179987	0.05406937895475321	0.1834796755565748	0.014165558884108932
43.9878.0611	0.3663162400149847	-0.25809335271774364	0.0759286849998909	-0.015140111005232626	-0.1710908785315208	-0.3606892117259231	0.17788411677729757	0.14397559370031449	0.24361862416850769	0.003136722502767135
43.9879.0611	0.22872213027604124	-0.37209864938587456	0.09234620466129673	-0.1734900725283543	-0.16184803457682784	-0.37439118047035747	0.13914772240956322	0.08929597947297609	0.22877258586003937	0.04186551896246121
43.9880.0611	0.5810729022612375	-0.2687811238722055	0.17781278503930154	-0.09595744869271637	-0.046686942996813974	-0.45451890484583346	0.1439839101612452	0.18231276049450926	0.12945833571137552	0.04980567901194573
43.9881.0611	0.8496968781421752	-0.14453309886454355	-0.01680356162629962	0.40362848860607203	0.20004516867551148	0.33584819937689486	-0.30172505988762854	-0.18842676430091088	0.24381441045005003	0.11265086729274595
43.9882.0611	0.1375543786292464	-0.053775569794441376	-0.19533886341118348	-0.09356710040491309	-0.06545553868775107	0.17370453144139267	-0.34461742667444817	0.037268646467405755	0.195199883824505	-0.17936279089849175
43.9883.0611	0.8515818343890386	-0.18170817668518077	0.029898568078346868	0.4641962860683734	0.2844981350064931	0.30242529216363373	-0.28318915682222906	-0.2468909081761251	0.2667218261487524	0.11621406471018271
43.9884.0611	1.1047716822125029	-0.12418750386182127	-0.3667204664646991	0.056736922417835824	-0.25844953933468096	0.30577618111307636	-0.16878039533976644	-0.00780220031421152	-0.09966791550527895	0.27744488629350467
43.9885.0611	0.8255796391947516	-0.18164374566467634	0.04314308499477473	0.45109772881435983	0.26334833345843955	0.294895529197803	-0.25870879525347756	-0.23606300820842585	0.27653286692894063	0.12833497994107107
43.9886.0611	0.8851182769778994	-0.26388327318396837	-0.07086445704125188	0.29566821679098426	-0.05364022598215282	-0.21998883778523903	0.20907089368105733	0.041366681321638926	-0.017352898815222114	-0.08499157778367776
43.9887.0611	0.5757985183127037	0.1530812715698701	0.22081434159756197	-0.013409645936362413	0.027833802686778552	0.09060433672414255	-0.18666022458272405	0.11973314246803142	0.056648737471153864	-0.2721314853260864
43.9888.0611	0.8166903712394904	-0.13859144843662125	0.10319452453544078	0.3218941622069442	0.2670267861573873	0.21538841106700785	-0.26981820739539575	-0.158891906030925	0.2873557977711589	0.0585618942874044
43.9889.0611	0.9577731573584017	-0.3321241924201963	-0.05186197484697044	0.34521799167756795	-0.07278700156130494	-0.18345699503727766	0.22739389097649437	0.003606723421907963	-0.051343065319924566	-0.020991844797287197
43.9890.0611	1.0375432231674653	-0.08368179228700415	-0.33847622092611457	0.06536541873599903	-0.3223979701328812	0.1203978149061997	-0.040408834106873105	0.100442572105254	-0.13278328637371037	0.09753276653749188
44.9871.0614	0.421030345830053	0.4592765785268538	1.2797852594843688	-0.3849721500078598	0.059562963343983255	0.10566784820703606	-0.08723042069307532	-0.13780704549278985	-0.3365387944252076	0.15788860136659855
44.9872.0614	0.23439664262833793	0.09784278060918665	0.36773123396339624	-0.14412953379978186	-0.08826143876279734	-0.10284722488250908	-0.022682954234330803	0.06501882642623413	0.07772488186914779	-0.012852053436541427
44.9873.0614	0.20926180721378515	0.13546226981134618	0.547137278117512	-0.2442287586452516	-0.2056314196272603	-0.14297232461827628	-0.03735050755229802	0.05533688998476915	0.05941068441808875	0.1306940867795493
44.9874.0614	0.8425734554159152	-0.09680313804332591	-0.013801519091310234	-0.023042093226042958	-0.10474457231410865	0.0941490603861285	-0.08859342484714872	0.024836614482943387	-0.11479292559910487	0.31374002233465537
44.9875.0614	-0.08317864610706303	0.2489333429123971	0.3931058655345901	-0.06965228991503296	-0.12287539031676546	-0.18973104814021605	-0.17170601767399082	-0.0007396106698270655	-0.0007545816948455144	-0.006901785904553978
44.9876.0614	-0.0009391590654708419	0.16200727978308957	0.5020765915224277	-0.17960144877383769	-0.29313544279618614	-0.15779044723040464	-0.0001023081532517299	-0.00902970827824997	0.07102442872981411	0.038036521385165806
44.9877.0614	0.24016104014342207	0.3119954909908744	0.7282561240799376	-0.1599024532399332	-0.30019293259062946	-0.14791642330563787	-0.02486958761504219	-0.20546717500174408	-0.0987213072846187	0.011478016509561163
44.9878.0614	0.1282516797581861	0.2856662734880223	0.8359929994242212	-0.2921693357078249	-0.17297953577933622	-0.019517872043102315	0.0391945471007624	0.037507597284159616	-0.018236773028322103	-0.04142065265420097
44.9879.0614	-0.006364112976963021	0.30834559718743154	0.8940099015272449	-0.36222039606329276	0.08340830197932823	0.20377764008833543	0.27583244815804786	0.31039394024405503	0.1559429174109492	-0.15663428403836502
44.9880.0614	-0.5747064547844913	-0.10947148993586238	0.31983382642734665	-0.009678057185738859	-0.2622334023086606	-0.17384693032107557	-0.1257407337437376	-0.08530690627180722	-0.050300718787887375	0.07983342083929933
44.9881.0614	0.04245576475082434	0.05975263822696742	-0.0704261982385072	-0.028706092984524617	-0.5324392484562354	0.13369796746099724	-0.05100941565922575	0.03810719969570666	0.08348905713988358	0.12225940090007645
44.9882.0614	-0.03642605577815764	0.3541146152320444	0.08575555709042632	0.07026903406257932	-0.5424932401330984	0.18800322179891263	-0.14765882510981376	-0.0700949569286006	-0.0217582600554532	-0.018671628598411212
44.9883.0614	0.8353035551828344	-0.17551775852318277	-0.06127558733200119	0.22838892279460385	-0.08533554706200476	0.07476412760456408	0.037066081835761815	0.010521459333356766	-0.1358085448103544	0.05691120685634238
44.9884.0614	-0.08554832099777113	-0.3261924197759623	-0.2842394654948683	-0.18981469692070935	-0.35516608941083117	0.25125505724899855	-0.09760297985070301	0.08130906137083081	0.045593309780309975	0.19976640507706697
44.9885.0614	-0.4242868095260782	-0.47579613120137865	-0.18929757311101897	0.022551796431471788	-0.18841334760003442	0.22598185463909903	-0.17987634505939887	0.09906886283167989	-0.13169416729304945	-0.03570333245735573
44.9886.0614	-0.2794801588611878	0.30938930538377774	0.46215579892115016	0.1254292948562479	-0.46213293347593226	0.048633088267704294	-0.06881621899865004	-0.2963136875995421	0.05094494603050333	-0.1418191982142204
44.9887.0614	0.7981020965031006	-0.24917911306452276	0.01658655426152904	0.28083434564228477	0.010569350566941237	0.06494386091269844	0.10752614021204263	-0.0693170587733372	-0.129318490221662	0.15506732769554626
44.9888.0614	0.9451624331439245	-0.35027664983405676	-0.0304496542988259	0.3281943433589575	-0.055936894816899	-0.15256635626856624	0.17442728724386863	-0.014907152222926535	-0.04643542010183965	-0.01554117016285561
44.9889.0614	-0.26369850470656325	0.31612069266545867	0.47950499173098815	0.11231963455903134	-0.457976458627565	0.052415842966810615	-0.06366447509082837	-0.2909638230861765	0.046756003266763546	-0.14817879839247022
44.9890.0614	-0.24663268934234636	-0.08584013236185843	-0.1431242739197437	-0.09282467518557436	-0.5895425550679797	0.18607170177413607	-0.11453702977598783	0.026533390126786044	-0.06075459290005295	0.1300846793232571
51.9939.0613	0.3599251107981963	0.14661864509242797	-0.5982283372466273	-0.2842036346655571	-0.16462767505495357	0.03825926134611663	0.18205364810649377	-0.032847571553973214	0.023954938203632058	-0.06071257802254252
51.9940.0613	0.27574182405513703	0.2391478509373962	-0.48383937887658773	-0.1891886671301081	-0.025833674804050123	0.13394026943178577	0.04584391758825188	0.07358793961663064	-0.08015365392383876	-0.014690841448852713
51.9942.0613	0.19016656366668133	0.20677188929185167	-0.5904571497797576	-0.3246312789011394	-0.11126527033208503	0.13062170560974062	0.12189076541184604	-0.0580406527968991	0.00525270259697107	-0.018699072562645126
51.9943.0613	0.21390128573947711	0.15604811425282353	-0.6078148273195721	-0.3181655875544495	-0.11584660264712805	0.03549258806185937	0.17254624397157337	-0.0675025469214138	-0.007624556527647227	-0.09228388554169477
51.9946.0613	0.4053884949839083	0.16983330326587617	-0.6401425468256539	-0.3187982662566091	-0.15726024451374657	0.1002495849413546	0.16115044377625054	-0.0772869026043319	0.0018978516300345758	0.024860141498858863
51.9947.0613	0.3625019270866021	0.23321563912479623	-0.5436317027386866	-0.25724399822432686	-0.059784861731127584	0.10614164573546536	0.08615652614291255	-0.0006860478344781124	-0.07014611635662314	-0.01007350599203371
51.9948.0613	0.23830305059447487	0.18164268683625817	-0.6724877187720943	-0.38524072876940196	-0.10948012681121488	0.12957333159122175	0.1324347981725102	-0.14866614893756827	-0.034896557078566495	0.03188857430685851
51.9949.0613	0.23285302677234462	0.10784255091215306	-0.5932362698663303	-0.28293503781116247	-0.10960858919843541	-0.04651247756527734	0.2027743963324682	-0.08494452677703847	-0.009452233850936968	-0.14082634481343312
51.9951.0613	0.07161400846020623	0.2590504834077501	-0.5181328414415899	-0.19636207352141485	0.10491245627096041	0.15377632621343668	0.09177634764681343	-0.12935819123932787	-0.1451627454175264	-0.06450434697526337
51.9953.0613	0.17875499966142994	0.15533179925069468	-0.6077816101005445	-0.3334991348056202	-0.13388199188398664	0.05045791356179086	0.15856916781494124	-0.05927855085935874	0.014607863383714309	-0.05035719201405239
52.9941.0620	0.22395166877840086	0.26741545515365717	-0.5331045351881898	-0.251388866871775	0.011701581238948646	0.1622575188508826	0.05590062201746656	-0.03017725665793211	-0.106285130224458	0.012769947473830957
52.9942.0620	0.3289978090182487	0.1793139923558733	-0.581439075118977	-0.2861160796844078	-0.11290580785173458	0.04461835693324061	0.154906461566538	-0.025074951529644722	-0.0063455569286678904	-0.05855465934918545
52.9944.0620	0.004105969468566002	0.6873755294230456	-0.2555297186671849	0.050519040431382	0.016353438873458217	0.00942844156088259	-0.11348565341007966	0.34886778763504483	-0.09310669991202142	0.041804222670352095
52.9945.0620	-0.2925193739467347	0.7890372199536481	-0.12525776428751176	0.3073095675451029	0.22172908129356092	-0.019428234143031037	0.08612214749855195	0.28624388368654313	0.027585923538651917	0.11807891656695423
52.9946.0620	-0.3263509708513942	0.7803670274279243	-0.1708930793106959	0.19285746388429773	0.17411958298618607	-0.04498087232522693	0.01690641295982532	0.2156397825431026	0.005589760436954385	0.08654328552202364
